"";"interaction";"vac";"X";"ref";"rep";"year";"age";"partner";"Ntot";"N_5";"N_10";"Nvac";"val_prevNVtot";"val_prevNV_5";"val_prevNV_10";"val_prevNV_Vac";"val_prevNV_unVac";"val_prevVtot";"val_prevV_5";"val_prevV_10";"val_prevV_Vac";"val_prevV_unVac"
"120";0,5;0,2;30;1;4;40;30;">3";10082;10088;10072;1982;0,637373536996628;0,600317208564631;0,606334392374901;0,720484359233098;0,617037037037037;0,535905574290815;0,68368358445678;0,68010325655282;0;0,667037037037037
"121";0,5;0,2;1;1;5;1;16;"all";26770;26782;26776;5324;0,0146432573776616;0,0147860503323127;0,014191813564386;0,0154019534184823;0,014454910006528;0,0101232723197609;0,0138525875588082;0,0127726322079474;0;0,0126363890702229
"122";0,5;0,2;2;1;5;1;16;"1-3";9361;9339;9432;1905;0,0272406794145925;0,0274119284719991;0,0275657336726039;0,0309711286089239;0,0262875536480687;0,0177331481679308;0,0263411500160617;0,0234308736217133;0;0,0222639484978541
"123";0,5;0,2;3;1;5;1;16;">3";191;204;190;35;0,717277486910995;0,686274509803922;0,631578947368421;0,657142857142857;0,730769230769231;0,549738219895288;0,612745098039216;0,636842105263158;0;0,673076923076923
"124";0,5;0,2;4;1;5;3;18;"all";80149;80489;79881;15949;0,0327015932825113;0,0327125445713079;0,0338127965348456;0,0339833218383598;0,0323831775700935;0,0237058478583638;0,0304265179092795;0,0311838860304703;0;0,029595015576324
"125";0,5;0,2;5;1;5;3;18;"1-3";36701;36676;36300;7293;0,0511702678401133;0,0521594503217363;0,0548484848484848;0,0521047579871109;0,0509385201305767;0,0361298057273644;0,0465426982222707;0,0475482093663912;0;0,0450897714907508
"126";0,5;0,2;6;1;5;3;18;">3";1047;1099;1068;213;0,663801337153773;0,627843494085532;0,631086142322097;0,732394366197183;0,646282973621103;0,528175740210124;0,64786169244768;0,676029962546816;0;0,663069544364508
"127";0,5;0,2;7;1;5;5;20;"all";133453;133324;133252;26597;0,0541014439540512;0,0528186973088116;0,0539579143277399;0,0577884723841035;0,0531837238900951;0,0400215806313833;0,0515736101527107;0,0526220994806832;0;0,0499831549000524
"128";0,5;0,2;8;1;5;5;20;"1-3";71115;70796;70705;14233;0,0694368276734866;0,0687468218543421;0,0698960469556608;0,0722967751001194;0,0687212123343061;0,0482036138648668;0,0641420419232725;0,064974188529807;0;0,0602651102281917
"129";0,5;0,2;9;1;5;5;20;">3";3323;3310;3371;652;0,639181462533855;0,625679758308157;0,630376742806289;0,72239263803681;0,618869337326844;0,544387601564851;0,667069486404834;0,678433699199051;0;0,677274429052789
"130";0,5;0,2;10;1;5;10;25;"all";266770;266576;266411;53299;0,0642988342017468;0,0587674809435208;0,0597047419213171;0,0702452203606071;0,0628141527420586;0,0469880421336732;0,0626725586699478;0,0634208046965028;0;0,0587199198017529
"131";0,5;0,2;11;1;5;10;25;"1-3";177623;177832;177949;35531;0,0713984112417874;0,0642235368212695;0,0653108474900112;0,0773409135684332;0,0699124510880275;0,0495769128997934;0,0679911377030006;0,0685252516170363;0;0,0619739323818371
"132";0,5;0,2;12;1;5;10;25;">3";6246;6263;6320;1208;0,636567403138008;0,618553408909468;0,618354430379747;0,730960264900662;0,613934100833664;0,54018571886007;0,672521155995529;0,679272151898734;0;0,669710202461294
"133";0,5;0,2;13;1;5;15;30;"all";400148;399734;399319;80011;0,0650634265321831;0,0568828270800082;0,0572875320232696;0,0710902250940496;0,0635571645889104;0,0440437038295831;0,063089454487234;0,0631700470050261;0;0,0550514311060577
"134";0,5;0,2;14;1;5;15;30;"1-3";299842;299821;299839;59918;0,0624562269461917;0,0534752402266686;0,0539622930972955;0,0670082446009546;0,0613194178156416;0,0392440018409696;0,0593253974871673;0,0591584150160586;0;0,0490446974875377
"135";0,5;0,2;15;1;5;15;30;">3";10385;10237;10204;2085;0,644198363023592;0,613949399238058;0,613876911015288;0,746282973621103;0,61855421686747;0,533269138180067;0,6784214125232;0,686397491179929;0;0,667228915662651
"136";0,5;0,2;16;1;5;20;30;"all";399734;399734;399319;80079;0,0655210715125558;0,0568828270800082;0,0572875320232696;0,0696437268197655;0,0644882764230186;0,0425107696618251;0,063089454487234;0,0631700470050261;0;0,0531604385978633
"137";0,5;0,2;17;1;5;20;30;"1-3";299539;299821;299839;59971;0,0641051749521765;0,0534752402266686;0,0539622930972955;0,0664988077570826;0,0635059774260335;0,0376178060285973;0,0593253974871673;0,0591584150160586;0;0,0470346623923062
"138";0,5;0,2;18;1;5;20;30;">3";10110;10237;10204;2056;0,633333333333333;0,613949399238058;0,613876911015288;0,703793774319066;0,615346411720884;0,533827893175074;0,6784214125232;0,686397491179929;0;0,670101812763844
"139";0,5;0,2;19;1;5;25;30;"all";399463;399734;399319;79912;0,0671176053852297;0,0568828270800082;0,0572875320232696;0,0720167183902293;0,065892455351415;0,0417735810325362;0,063089454487234;0,0631700470050261;0;0,0522201463929075
"140";0,5;0,2;20;1;5;25;30;"1-3";299581;299821;299839;60110;0,0660689429569966;0,0534752402266686;0,0539622930972955;0,0696722675095658;0,0651644666786375;0,0361872081340272;0,0593253974871673;0,0591584150160586;0;0,0452706173190073
"141";0,5;0,2;21;1;5;25;30;">3";10110;10237;10204;2004;0,639268051434223;0,613949399238058;0,613876911015288;0,726546906187625;0,617690599555885;0,543422354104847;0,6784214125232;0,686397491179929;0;0,677769553417222
"142";0,5;0,2;22;1;5;30;30;"all";399677;399734;399319;79830;0,0666388108397531;0,0568828270800082;0,0572875320232696;0,0719403732932481;0,0653156040231736;0,0409180413183646;0,063089454487234;0,0631700470050261;0;0,0511306968644383
"143";0,5;0,2;23;1;5;30;30;"1-3";299968;299821;299839;60166;0,0653503040324301;0,0534752402266686;0,0539622930972955;0,0692583851344613;0,0643697717283425;0,0353437700021336;0,0593253974871673;0,0591584150160586;0;0,0442114744664348
"144";0,5;0,2;24;1;5;30;30;">3";10186;10237;10204;1996;0,634891026899666;0,613949399238058;0,613876911015288;0,724949899799599;0,612942612942613;0,532004712350285;0,6784214125232;0,686397491179929;0;0,661660561660562
"145";0,5;0,2;25;1;5;35;30;"all";400091;399734;399319;79863;0,0672721955755066;0,0568828270800082;0,0572875320232696;0,07400172795913;0,0655938893538354;0,0405457758359973;0,063089454487234;0,0631700470050261;0;0,0506576564198009
"146";0,5;0,2;26;1;5;35;30;"1-3";300005;299821;299839;60021;0,0658589023516275;0,0534752402266686;0,0539622930972955;0,0716582529448027;0,0644084605640376;0,0343860935651072;0,0593253974871673;0,0591584150160586;0;0,0429861990799387
"147";0,5;0,2;27;1;5;35;30;">3";10258;10237;10204;1983;0,639208422694482;0,613949399238058;0,613876911015288;0,751386787695411;0,612326283987915;0,538311561707935;0,6784214125232;0,686397491179929;0;0,667311178247734
"148";0,5;0,2;28;1;5;40;30;"all";400246;399734;399319;79866;0,0660943519735363;0,0568828270800082;0,0572875320232696;0,0707434953547192;0,064935389225295;0,0417193426042984;0,063089454487234;0,0631700470050261;0;0,0521193582620638
"149";0,5;0,2;29;1;5;40;30;"1-3";299972;299821;299839;60085;0,0647827130532183;0,0534752402266686;0,0539622930972955;0,0681201631022718;0,0639467749398675;0,0360466976917846;0,0593253974871673;0,0591584150160586;0;0,0450753896626328
"150";0,5;0,2;30;1;5;40;30;">3";10175;10237;10204;1949;0,635380835380835;0,613949399238058;0,613876911015288;0,735761929194459;0,611597374179431;0,542800982800983;0,6784214125232;0,686397491179929;0;0,671407731582786
"151";0,5;0,2;1;1;6;1;16;"all";26845;26507;26743;5409;0,0168001490035388;0,0150903534915305;0,0139849680290169;0,0205213533000555;0,0158611681283822;0,0108027565654684;0,0139963028633946;0,0120031410088621;0;0,0135286434036201
"152";0,5;0,2;2;1;6;1;16;"1-3";9391;9302;9527;1943;0,0317325098498562;0,0291335196731886;0,0262412091949197;0,0406587750900669;0,0294038668098818;0,0189543179640081;0,0255858955063427;0,0219376508869529;0;0,0238990332975295
"153";0,5;0,2;3;1;6;1;16;">3";220;196;185;40;0,695454545454545;0,658163265306122;0,67027027027027;0,8;0,672222222222222;0,509090909090909;0,678571428571429;0,605405405405405;0;0,622222222222222
"154";0,5;0,2;4;1;6;3;18;"all";80177;79809;80061;16277;0,0341244995447572;0,0347579846884437;0,0338117185645945;0,0357559746882104;0,0337089201877934;0,0236352071042818;0,0317508050470498;0,0292277138681755;0;0,0296557120500782
"155";0,5;0,2;5;1;6;3;18;"1-3";36583;36481;36725;7384;0,0536314681682749;0,0572078616266001;0,0549489448604493;0,0520043336944745;0,054042946676256;0,0361096684252248;0,0486280529590746;0,044356705241661;0;0,0452412753861434
"156";0,5;0,2;6;1;6;3;18;">3";1078;1023;1009;246;0,686456400742115;0,63147605083089;0,64816650148662;0,784552845528455;0,657451923076923;0,507421150278293;0,706744868035191;0,67591674925669;0;0,657451923076923
"157";0,5;0,2;7;1;6;5;20;"all";133962;133438;133554;27121;0,0555903913049969;0,0549693490609871;0,0545547119517199;0,0584049260720475;0,0548759371402364;0,0404666995118019;0,0532082315382425;0,0517917845964928;0;0,0507389485309947
"158";0,5;0,2;8;1;6;5;20;"1-3";71443;70988;71367;14511;0,0721694217768011;0,07211077928664;0,071769865624168;0,0741506443387775;0,0716644417902059;0,0500118975966855;0,0662224601341072;0,0643434640660249;0;0,0627590810089229
"159";0,5;0,2;9;1;6;5;20;">3";3277;3340;3267;669;0,658223985352457;0,616766467065868;0,621671258034894;0,738415545590433;0,637653374233129;0,534025022886787;0,680538922155689;0,676767676767677;0;0,67101226993865
"160";0,5;0,2;10;1;6;10;25;"all";267130;266992;266836;53993;0,0635084041477932;0,0607396476298915;0,0602429956977319;0,0672679791824866;0,0625560085766432;0,0465541122300004;0,0654139449871157;0,0642004826934896;0;0,0583474478856322
"161";0,5;0,2;11;1;6;10;25;"1-3";178075;178041;178320;35873;0,0693977256773831;0,0672204716891053;0,0663301929116196;0,0711956067237198;0,0689441780003094;0,0494342271514811;0,0715453182132205;0,0700370121130552;0;0,061904895852379
"162";0,5;0,2;12;1;6;10;25;">3";6377;6268;6221;1311;0,647483142543516;0,60721123165284;0,613406204790227;0,735316552250191;0,624753257007501;0,524854947467461;0,685226547543076;0,679794245298184;0;0,660679036715357
"163";0,5;0,2;13;1;6;15;30;"all";400181;400274;399902;80572;0,06493061889495;0,0583575250953097;0,0577991607943946;0,0708931142332324;0,0634275004771455;0,0442174915850578;0,0650929113557213;0,0645283094358118;0;0,0553645235271848
"164";0,5;0,2;14;1;6;15;30;"1-3";299999;300175;300061;60429;0,062910209700699;0,055490963604564;0,0547222064846815;0,0678813152625395;0,0616563008723964;0,0393834646115487;0,0616307154160073;0,0608476276490447;0;0,0493175272362984
"165";0,5;0,2;15;1;6;15;30;">3";10196;10194;10153;2021;0,638976069046685;0,607612320973121;0,608785580616567;0,730826323602177;0,616269113149847;0,541781090623774;0,689719442809496;0,693194129813848;0;0,675718654434251
"166";0,5;0,2;16;1;6;20;30;"all";400122;400274;399902;80410;0,0661973098205047;0,0583575250953097;0,0577991607943946;0,0714214649919164;0,06488339505555;0,0420946611283559;0,0650929113557213;0,0645283094358118;0;0,0526817886097488
"167";0,5;0,2;17;1;6;20;30;"1-3";299462;300175;300061;60208;0,0648963808429784;0,055490963604564;0,0547222064846815;0,0691602444857826;0,0638233843530307;0,037083169150009;0,0616307154160073;0,0608476276490447;0;0,0464151069574594
"168";0,5;0,2;18;1;6;20;30;">3";10159;10194;10153;2037;0,63657840338616;0,607612320973121;0,608785580616567;0,719685812469318;0,615735040630387;0,534501427305837;0,689719442809496;0,693194129813848;0;0,668554543215957
"169";0,5;0,2;19;1;6;25;30;"all";399998;400274;399902;79964;0,0675003375016875;0,0583575250953097;0,0577991607943946;0,0736206292831774;0,0659711155689708;0,0422102110510553;0,0650929113557213;0,0645283094358118;0;0,0527568945799509
"170";0,5;0,2;20;1;6;25;30;"1-3";299736;300175;300061;59844;0,0664051031574452;0,055490963604564;0,0547222064846815;0,070817458726021;0,0653043869741384;0,0364053700589852;0,0616307154160073;0,0608476276490447;0;0,0454871358778117
"171";0,5;0,2;21;1;6;25;30;">3";10296;10194;10153;2072;0,63529526029526;0,607612320973121;0,608785580616567;0,738899613899614;0,609192607003891;0,545551670551671;0,689719442809496;0,693194129813848;0;0,683000972762646
"172";0,5;0,2;22;1;6;30;30;"all";400268;400274;399902;79681;0,066777758901536;0,0583575250953097;0,0577991607943946;0,0708324443719331;0,0657699781962463;0,0414647186385122;0,0650929113557213;0,0645283094358118;0;0,0517706581988665
"173";0,5;0,2;23;1;6;30;30;"1-3";299721;300175;300061;59656;0,0656644012264739;0,055490963604564;0,0547222064846815;0,0679395199141746;0,0650990356778373;0,0359634460047844;0,0616307154160073;0,0608476276490447;0;0,0449003394913877
"174";0,5;0,2;24;1;6;30;30;">3";10202;10194;10153;2043;0,636639874534405;0,607612320973121;0,608785580616567;0,723935389133627;0,614781223189116;0,535973338561066;0,689719442809496;0,693194129813848;0;0,670180169138375
"175";0,5;0,2;25;1;6;35;30;"all";399832;400274;399902;79265;0,0672532463634727;0,0583575250953097;0,0577991607943946;0,0715952816501609;0,0661796129982188;0,0419376137977951;0,0650929113557213;0,0645283094358118;0;0,0523073179709702
"176";0,5;0,2;26;1;6;35;30;"1-3";299531;300175;300061;59153;0,0662535764244769;0,055490963604564;0,0547222064846815;0,0689567731137897;0,0655883649918046;0,0366773389064905;0,0616307154160073;0,0608476276490447;0;0,0457030177470484
"177";0,5;0,2;27;1;6;35;30;">3";10138;10194;10153;1967;0,639179325310712;0,607612320973121;0,608785580616567;0,753431621759024;0,611675437522947;0,537482738212665;0,689719442809496;0,693194129813848;0;0,666870640068535
"178";0,5;0,2;28;1;6;40;30;"all";400265;400274;399902;79398;0,0673828588560079;0,0583575250953097;0,0577991607943946;0,0729111564523036;0,0660148909049544;0,0421096023884177;0,0650929113557213;0,0645283094358118;0;0,0525295527430368
"179";0,5;0,2;29;1;6;40;30;"1-3";300011;300175;300061;59441;0,066717553689698;0,055490963604564;0,0547222064846815;0,0708265338739254;0,0657022903936484;0,0368486488828743;0,0616307154160073;0,0608476276490447;0;0,0459533607681756
"180";0,5;0,2;30;1;6;40;30;">3";10169;10194;10153;2016;0,631035500049169;0,607612320973121;0,608785580616567;0,719246031746032;0,609223598675334;0,537909332284394;0,689719442809496;0,693194129813848;0;0,670918680240402
"181";0,5;0,2;1;1;7;1;16;"all";26602;26384;26796;5357;0,0145853695210886;0,0145163735597332;0,0148902821316614;0,016800448011947;0,0140268298423158;0,0105255243966619;0,0137204366282596;0,0132109270040305;0;0,0131795716639209
"182";0,5;0,2;2;1;7;1;16;"1-3";9346;9239;9449;1913;0,0274983950353092;0,0278168632968936;0,0279394644935972;0,0334553058024046;0,0259652899233149;0,0192595762893216;0,0239203376988852;0,0229653931632977;0;0,0242163325709673
"183";0,5;0,2;3;1;7;1;16;">3";189;191;207;38;0,693121693121693;0,659685863874346;0,652173913043478;0,684210526315789;0,695364238410596;0,529100529100529;0,738219895287958;0,661835748792271;0;0,662251655629139
"184";0,5;0,2;4;1;7;3;18;"all";80014;79898;80355;16057;0,0338565750993576;0,0344188840771984;0,0341733557339307;0,0340661393784642;0,0338039620369936;0,0234458969680306;0,032278655285489;0,0301661377636737;0;0,0293322075769658
"185";0,5;0,2;5;1;7;3;18;"1-3";36377;36691;36830;7377;0,0550347747202903;0,0557902482897713;0,0563399402660874;0,0553070353802359;0,0549655172413793;0,034884679880144;0,0498487367474313;0,0460494162367635;0;0,0437586206896552
"186";0,5;0,2;6;1;7;3;18;">3";1022;1034;1025;173;0,655577299412916;0,645067698259188;0,625365853658537;0,745664739884393;0,637220259128386;0,568493150684932;0,695357833655706;0,670243902439024;0;0,684334511189635
"187";0,5;0,2;7;1;7;5;20;"all";133351;133444;133948;26717;0,0543228022287047;0,0548095081082701;0,0547077970555738;0,0579406370475727;0,0534163587598702;0,0395047656185555;0,053438146338539;0,0528563323080598;0;0,0494026295553013
"188";0,5;0,2;8;1;7;5;20;"1-3";70504;71067;71455;14157;0,0704924543288324;0,0713833424796319;0,0719193898257645;0,0718372536554355;0,0701545778834721;0,0487915579257914;0,066444341255435;0,0663774403470716;0;0,0610502777432694
"189";0,5;0,2;9;1;7;5;20;">3";3324;3317;3294;655;0,639290012033694;0,627977087729876;0,62568306010929;0,743511450381679;0,613713001124016;0,523164861612515;0,687971058185107;0,667273831208257;0;0,651554889471712
"190";0,5;0,2;10;1;7;10;25;"all";266664;267392;267015;53426;0,0652581525815258;0,0633339815701292;0,0626481658333801;0,0701905439299218;0,0640223599921215;0,0476179761797618;0,0662847056007659;0,0655656049285621;0;0,0595484857295604
"191";0,5;0,2;11;1;7;10;25;"1-3";177569;177881;177703;35554;0,07249013059712;0,0704066201561718;0,0700382098220064;0,0767002306350903;0,0714361159032497;0,0507858916815435;0,0728520752638;0,0721597271852473;0;0,0635003344717107
"192";0,5;0,2;12;1;7;10;25;">3";6332;6307;6293;1284;0,636923562855338;0,622007293483431;0,613062132528206;0,713395638629283;0,617472266244057;0,529690461149716;0,683209132709688;0,669632925472747;0;0,664421553090333
"193";0,5;0,2;13;1;7;15;30;"all";400021;400459;400728;79918;0,0638916456886014;0,0603457532481477;0,05994839392306;0,0693711053830176;0,0625236252081361;0,0440701863152185;0,065896883326383;0,0652612245712803;0;0,055072898410824
"194";0,5;0,2;14;1;7;15;30;"1-3";300356;299590;300319;60104;0,0615802580937288;0,0578090056410428;0,0578218494334358;0,0660854518834021;0,0604531908163095;0,0390503269453582;0,062869254648019;0,0622304949070821;0;0,0488195727819123
"195";0,5;0,2;15;1;7;15;30;">3";10212;10213;10196;1999;0,639345867606737;0,615979633800059;0,606316202432326;0,727863931965983;0,617801047120419;0,54093223658441;0,686184274943699;0,677324440957238;0;0,67259223182759
"196";0,5;0,2;16;1;7;20;30;"all";400403;400459;400728;79956;0,0655914166477274;0,0603457532481477;0,05994839392306;0,0705638100955526;0,0643507350669534;0,0427918871736725;0,065896883326383;0,0652612245712803;0;0,053469060406245
"197";0,5;0,2;17;1;7;20;30;"1-3";300256;299590;300319;60099;0,0640020515826495;0,0578090056410428;0,0578218494334358;0,0674553653138987;0,063137863980646;0,0375945859533198;0,062869254648019;0,0622304949070821;0;0,0470025858084503
"198";0,5;0,2;18;1;7;20;30;">3";10155;10213;10196;1980;0,636730674544559;0,615979633800059;0,606316202432326;0,732828282828283;0,613455657492355;0,544362383062531;0,686184274943699;0,677324440957238;0;0,676207951070336
"199";0,5;0,2;19;1;7;25;30;"all";400573;400459;400728;79770;0,0671413200590155;0,0603457532481477;0,05994839392306;0,0718691237307258;0,065965717278205;0,0423892773601815;0,065896883326383;0,0652612245712803;0;0,0529296795852907
"200";0,5;0,2;20;1;7;25;30;"1-3";299898;299590;300319;59795;0,0661358195119674;0,0578090056410428;0,0578218494334358;0,0693870724977005;0,0653261308688355;0,0373693722532328;0,062869254648019;0,0622304949070821;0;0,0466758016351316
